customer_id,product_id,product_name,product_type,category,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority,recommendation_rank,recommendation_priority,recommendation_score,business_priority_score,recommendation_confidence,score_gap_to_next,recommendation_reason,income_score,balance_score,spending_score,transaction_score,digital_score,segment_fit_score,historical_response_score,cross_sell_score
C000074,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.7140183799149739,0.7140183799149739,Medium,0.0,financial capacity and transaction activity support borrowing needs; high transaction activity; strong digital affinity,0.3369927767155301,0.3497759084953576,0.2144548578306452,0.7631578947368421,0.935,1.0,0.25,0.65
C000075,P003,Rewards Credit Card,Credit Card,Cards,Premium High-Value,Premium Cross-Sell Opportunity,Low Risk,High Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.7033917871864537,0.7033917871864537,Medium,0.0194202138002942,spending and transaction patterns support a rewards credit card; high transaction activity; strong segment fit,0.2311158912258338,0.3463493047068123,0.2218205452402913,0.7236842105263158,0.585,1.0,0.5,1.0
C000075,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Cross-Sell Opportunity,Low Risk,High Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.6839715733861594,0.6839715733861594,Medium,0.0038291063104893,customer profile supports premium banking services; high transaction activity; strong segment fit,0.2311158912258338,0.3463493047068123,0.2218205452402913,0.7236842105263158,0.585,1.0,0.5,1.0
C000075,P007,Term Insurance,Insurance,Protection,Premium High-Value,Premium Cross-Sell Opportunity,Low Risk,High Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.68014246707567,0.68014246707567,Medium,0.0,customer profile indicates potential protection needs; high transaction activity; strong segment fit,0.2311158912258338,0.3463493047068123,0.2218205452402913,0.7236842105263158,0.585,1.0,0.5,1.0
C000076,P005,Home Loan,Loan,Lending,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.7938267758176272,0.7938267758176272,High,0.0370844115095441,financial capacity supports a potential home financing need; high transaction activity; strong digital affinity,0.4712608880390907,0.5684763628958539,0.6170632195025312,0.7105263157894737,0.714,1.0,0.7,0.65
C000076,P007,Term Insurance,Insurance,Protection,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.7567423643080831,0.7567423643080831,High,0.0,customer profile indicates potential protection needs; high transaction activity; strong digital affinity,0.4712608880390907,0.5684763628958539,0.6170632195025312,0.7105263157894737,0.714,1.0,0.7,0.65
C000077,P003,Rewards Credit Card,Credit Card,Cards,At Risk,At-Risk Engagement Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3182437440709953,0.3182437440709953,Low,0.0033427000816315,spending and transaction patterns support a rewards credit card,0.0859756745272997,0.1294746258417621,0.0644563062974664,0.1710526315789473,0.438,0.45,0.4666666666666667,0.65
C000077,P008,Premium Banking,Banking,Premium,At Risk,At-Risk Engagement Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3149010439893638,0.3149010439893638,Low,0.0029622749940498,customer profile supports premium banking services,0.0859756745272997,0.1294746258417621,0.0644563062974664,0.1710526315789473,0.438,0.45,0.4666666666666667,0.65
C000077,P006,Mutual Fund Plan,Investment,Wealth,At Risk,At-Risk Engagement Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3119387689953139,0.3119387689953139,Low,0.0,financial capacity indicates potential for investment products,0.0859756745272997,0.1294746258417621,0.0644563062974664,0.1710526315789473,0.438,0.45,0.4666666666666667,0.65
C000078,P003,Rewards Credit Card,Credit Card,Cards,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.2670322326677601,0.2670322326677601,Low,0.000652219635005,spending and transaction patterns support a rewards credit card; positive response to previous recommendations,0.0330438708306777,0.0218132497442272,0.0011246643995824,0.131578947368421,0.528,0.25,0.6666666666666666,0.3
C000078,P007,Term Insurance,Insurance,Protection,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.2663800130327551,0.2663800130327551,Low,0.0208357515660576,customer profile indicates potential protection needs; positive response to previous recommendations,0.0330438708306777,0.0218132497442272,0.0011246643995824,0.131578947368421,0.528,0.25,0.6666666666666666,0.3
C000078,P006,Mutual Fund Plan,Investment,Wealth,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.2455442614666974,0.2455442614666974,Low,0.0,financial capacity indicates potential for investment products; positive response to previous recommendations,0.0330438708306777,0.0218132497442272,0.0011246643995824,0.131578947368421,0.528,0.25,0.6666666666666666,0.3
C000079,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Cross-Sell Opportunity,Moderate Risk,High Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.512612849147811,0.512612849147811,Low,0.0111297214165677,spending and transaction patterns support a rewards credit card; strong digital affinity,0.1421553006161036,0.2816098960037975,0.060195010358874,0.4473684210526316,0.796,0.7,0.25,1.0
C000079,P008,Premium Banking,Banking,Premium,Core Active,Core Cross-Sell Opportunity,Moderate Risk,High Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.5014831277312433,0.5014831277312433,Low,0.010251731143946,customer profile supports premium banking services; strong digital affinity,0.1421553006161036,0.2816098960037975,0.060195010358874,0.4473684210526316,0.796,0.7,0.25,1.0
C000079,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Cross-Sell Opportunity,Moderate Risk,High Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.4912313965872972,0.4912313965872972,Low,0.0,financial capacity indicates potential for investment products; strong digital affinity,0.1421553006161036,0.2816098960037975,0.060195010358874,0.4473684210526316,0.796,0.7,0.25,1.0
C000080,P003,Rewards Credit Card,Credit Card,Cards,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.5968491404133281,0.5968491404133281,Medium,0.0349025710301723,spending and transaction patterns support a rewards credit card; strong segment fit,0.2515508816656044,0.1599158613332737,0.2871604162987093,0.5921052631578947,0.691,1.0,0.0,0.65
C000080,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.5619465693831558,0.5619465693831558,Medium,0.005032862570978,financial capacity and transaction activity support borrowing needs; strong segment fit,0.2515508816656044,0.1599158613332737,0.2871604162987093,0.5921052631578947,0.691,1.0,0.0,0.65
C000080,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.5569137068121778,0.5569137068121778,Medium,0.0,customer profile supports premium banking services; strong segment fit,0.2515508816656044,0.1599158613332737,0.2871604162987093,0.5921052631578947,0.691,1.0,0.0,0.65
C000081,P007,Term Insurance,Insurance,Protection,Core Active,Core High-Activity Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4453583575827485,0.4453583575827485,Low,0.0068774726012187,customer profile indicates potential protection needs; high transaction activity,0.1294375398342893,0.1117303371100491,0.1223188178267951,0.8026315789473685,0.588,0.7,0.1,0.65
C000081,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core High-Activity Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4384808849815298,0.4384808849815298,Low,0.0007280989277499,financial capacity indicates potential for investment products; high transaction activity,0.1294375398342893,0.1117303371100491,0.1223188178267951,0.8026315789473685,0.588,0.7,0.1,0.65
C000081,P008,Premium Banking,Banking,Premium,Core Active,Core High-Activity Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.4377527860537798,0.4377527860537798,Low,0.0,customer profile supports premium banking services; high transaction activity,0.1294375398342893,0.1117303371100491,0.1223188178267951,0.8026315789473685,0.588,0.7,0.1,0.65
C000082,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3887672580296647,0.3887672580296647,Low,0.011861686298298,financial capacity and transaction activity support borrowing needs,0.1313787975355853,0.0581771655454814,0.074083938185043,0.5657894736842105,0.349,0.7,0.0,0.65
C000082,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3769055717313667,0.3769055717313667,Low,0.0053437124851413,customer profile indicates potential protection needs,0.1313787975355853,0.0581771655454814,0.074083938185043,0.5657894736842105,0.349,0.7,0.0,0.65
C000082,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3715618592462253,0.3715618592462253,Low,0.0,financial capacity indicates potential for investment products,0.1313787975355853,0.0581771655454814,0.074083938185043,0.5657894736842105,0.349,0.7,0.0,0.65
C000083,P003,Rewards Credit Card,Credit Card,Cards,Premium High-Value,Premium Cross-Sell Opportunity,Moderate Risk,High Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.636460171588108,0.636460171588108,Medium,0.0135948390755161,spending and transaction patterns support a rewards credit card; strong segment fit,0.1908221797323135,0.3207468808649153,0.2376107025811679,0.5789473684210527,0.547,1.0,0.4666666666666667,1.0
C000083,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Cross-Sell Opportunity,Moderate Risk,High Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.6228653325125918,0.6228653325125918,Medium,0.0045133596132468,customer profile supports premium banking services; strong segment fit,0.1908221797323135,0.3207468808649153,0.2376107025811679,0.5789473684210527,0.547,1.0,0.4666666666666667,1.0
C000083,P006,Mutual Fund Plan,Investment,Wealth,Premium High-Value,Premium Cross-Sell Opportunity,Moderate Risk,High Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.618351972899345,0.618351972899345,Medium,0.0,financial capacity indicates potential for investment products; strong segment fit,0.1908221797323135,0.3207468808649153,0.2376107025811679,0.5789473684210527,0.547,1.0,0.4666666666666667,1.0
C000084,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3622136161992335,0.3622136161992335,Low,0.013609457346885,spending and transaction patterns support a rewards credit card,0.0926120671340556,0.0467768093323781,0.0500417251893987,0.3684210526315789,0.555,0.7,0.0,0.65
C000084,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3486041588523485,0.3486041588523485,Low,0.021377544558805,customer profile indicates potential protection needs,0.0926120671340556,0.0467768093323781,0.0500417251893987,0.3684210526315789,0.555,0.7,0.0,0.65
C000084,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3272266142935435,0.3272266142935435,Low,0.0,customer profile supports premium banking services,0.0926120671340556,0.0467768093323781,0.0500417251893987,0.3684210526315789,0.555,0.7,0.0,0.65
C000085,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.5039666657929518,0.5039666657929518,Low,0.0025395744604234,financial capacity and transaction activity support borrowing needs; positive response to previous recommendations,0.1959501805821117,0.1342334484732751,0.1237546689692616,0.6052631578947368,0.6,0.7,0.7,0.65
C000085,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.5014270913325284,0.5014270913325284,Low,0.0013888588115806,customer profile indicates potential protection needs; positive response to previous recommendations,0.1959501805821117,0.1342334484732751,0.1237546689692616,0.6052631578947368,0.6,0.7,0.7,0.65
C000085,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.5000382325209477,0.5000382325209477,Low,0.0,customer profile supports premium banking services; positive response to previous recommendations,0.1959501805821117,0.1342334484732751,0.1237546689692616,0.6052631578947368,0.6,0.7,0.7,0.65
C000086,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3749859961966766,0.3749859961966766,Low,0.013371022418348,financial capacity and transaction activity support borrowing needs,0.098465052050138,0.0287915056552934,0.0698745067035978,0.4868421052631579,0.51,0.7,0.25,0.3
C000086,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3616149737783286,0.3616149737783286,Low,0.0012419877118684,customer profile supports premium banking services,0.098465052050138,0.0287915056552934,0.0698745067035978,0.4868421052631579,0.51,0.7,0.25,0.3
C000086,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3603729860664601,0.3603729860664601,Low,0.0,customer profile indicates potential protection needs,0.098465052050138,0.0287915056552934,0.0698745067035978,0.4868421052631579,0.51,0.7,0.25,0.3
C000087,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.6242470125429058,0.6242470125429058,Medium,0.0195104149141033,financial capacity and transaction activity support borrowing needs; strong segment fit,0.3136711281070746,0.0554142260992639,0.3148854729991767,0.6973684210526315,0.606,1.0,0.1666666666666666,0.65
C000087,P007,Term Insurance,Insurance,Protection,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.6047365976288025,0.6047365976288025,Medium,0.0089087339394271,customer profile indicates potential protection needs; strong segment fit,0.3136711281070746,0.0554142260992639,0.3148854729991767,0.6973684210526315,0.606,1.0,0.1666666666666666,0.65
C000087,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.5958278636893753,0.5958278636893753,Medium,0.0,customer profile supports premium banking services; strong segment fit,0.3136711281070746,0.0554142260992639,0.3148854729991767,0.6973684210526315,0.606,1.0,0.1666666666666666,0.65
C000088,P007,Term Insurance,Insurance,Protection,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,1,Primary Recommendation,0.1705799019722226,0.1705799019722226,Low,0.0189500932900696,customer profile indicates potential protection needs,0.0884161886551943,0.1130073670234968,0.0209836117660361,0.0394736842105263,0.069,0.45,0.0,0.3
C000088,P006,Mutual Fund Plan,Investment,Wealth,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,2,Secondary Recommendation,0.1516298086821529,0.1516298086821529,Low,0.0006654723067765,financial capacity indicates potential for investment products,0.0884161886551943,0.1130073670234968,0.0209836117660361,0.0394736842105263,0.069,0.45,0.0,0.3
C000088,P008,Premium Banking,Banking,Premium,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,3,Alternative Recommendation,0.1509643363753763,0.1509643363753763,Low,0.0,customer profile supports premium banking services,0.0884161886551943,0.1130073670234968,0.0209836117660361,0.0394736842105263,0.069,0.45,0.0,0.3
C000089,P003,Rewards Credit Card,Credit Card,Cards,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3484949333970936,0.3484949333970936,Low,0.0174963470288873,spending and transaction patterns support a rewards credit card; positive response to previous recommendations,0.0554440195453579,0.13800655490792,0.0560654781762774,0.25,0.611,0.45,0.6666666666666666,0.3
C000089,P008,Premium Banking,Banking,Premium,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3309985863682062,0.3309985863682062,Low,0.0060023179689246,customer profile supports premium banking services; positive response to previous recommendations,0.0554440195453579,0.13800655490792,0.0560654781762774,0.25,0.611,0.45,0.6666666666666666,0.3
C000089,P007,Term Insurance,Insurance,Protection,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3249962683992816,0.3249962683992816,Low,0.0,customer profile indicates potential protection needs; positive response to previous recommendations,0.0554440195453579,0.13800655490792,0.0560654781762774,0.25,0.611,0.45,0.6666666666666666,0.3
C000090,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.8661597343837367,0.8661597343837367,High,0.0346757982211103,customer profile supports premium banking services; strong account balance; high spending activity,0.5909018483110261,0.982166291230584,0.7859525818687465,0.6710526315789473,0.856,1.0,0.125,0.65
C000090,P005,Home Loan,Loan,Lending,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.8314839361626264,0.8314839361626264,High,0.0328564698738076,financial capacity supports a potential home financing need; strong account balance; high spending activity,0.5909018483110261,0.982166291230584,0.7859525818687465,0.6710526315789473,0.856,1.0,0.125,0.65
C000090,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.7986274662888188,0.7986274662888188,High,0.0,financial capacity and transaction activity support borrowing needs; strong account balance; high spending activity,0.5909018483110261,0.982166291230584,0.7859525818687465,0.6710526315789473,0.856,1.0,0.125,0.65
C000091,P003,Rewards Credit Card,Credit Card,Cards,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.7487590832627996,0.7487590832627996,Medium,0.0210446177957609,spending and transaction patterns support a rewards credit card; high transaction activity; strong segment fit,0.4912470788187805,0.278990168336714,0.435444170014494,0.881578947368421,0.65,1.0,0.125,0.65
C000091,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.7277144654670387,0.7277144654670387,Medium,0.0343176418461637,financial capacity and transaction activity support borrowing needs; high transaction activity; strong segment fit,0.4912470788187805,0.278990168336714,0.435444170014494,0.881578947368421,0.65,1.0,0.125,0.65
C000091,P007,Term Insurance,Insurance,Protection,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.693396823620875,0.693396823620875,Medium,0.0,customer profile indicates potential protection needs; high transaction activity; strong segment fit,0.4912470788187805,0.278990168336714,0.435444170014494,0.881578947368421,0.65,1.0,0.125,0.65
C000092,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4914967266636498,0.4914967266636498,Low,0.0414866940370043,spending and transaction patterns support a rewards credit card; positive response to previous recommendations,0.1018987677926492,0.0705936267963909,0.0961627777668753,0.4868421052631579,0.61,0.7,0.625,0.65
C000092,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4500100326266454,0.4500100326266454,Low,0.004523465003596,customer profile supports premium banking services; positive response to previous recommendations,0.1018987677926492,0.0705936267963909,0.0961627777668753,0.4868421052631579,0.61,0.7,0.625,0.65
C000092,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.4454865676230493,0.4454865676230493,Low,0.0,financial capacity indicates potential for investment products; positive response to previous recommendations,0.1018987677926492,0.0705936267963909,0.0961627777668753,0.4868421052631579,0.61,0.7,0.625,0.65
C000093,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.742042447943227,0.742042447943227,Medium,0.02061688242873,customer profile supports premium banking services; high transaction activity; strong segment fit,0.4233322710856171,0.3245786691993029,0.4067028503023557,0.7236842105263158,0.698,1.0,0.75,0.65
C000093,P005,Home Loan,Loan,Lending,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.721425565514497,0.721425565514497,Medium,0.0,financial capacity supports a potential home financing need; high transaction activity; strong segment fit,0.4233322710856171,0.3245786691993029,0.4067028503023557,0.7236842105263158,0.698,1.0,0.75,0.65
C000094,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4861422295581274,0.4861422295581274,Low,0.0072752127908236,spending and transaction patterns support a rewards credit card; high transaction activity,0.0849798172933928,0.0850101627968631,0.0357888116684749,0.7105263157894737,0.637,0.7,0.25,0.65
C000094,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4788670167673038,0.4788670167673038,Low,0.0158975841941118,financial capacity and transaction activity support borrowing needs; high transaction activity,0.0849798172933928,0.0850101627968631,0.0357888116684749,0.7105263157894737,0.637,0.7,0.25,0.65
C000094,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.462969432573192,0.462969432573192,Low,0.0,customer profile indicates potential protection needs; high transaction activity,0.0849798172933928,0.0850101627968631,0.0357888116684749,0.7105263157894737,0.637,0.7,0.25,0.65
C000095,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.481934356617052,0.481934356617052,Low,0.0438096362629039,spending and transaction patterns support a rewards credit card; positive response to previous recommendations,0.0929785425961334,0.0002204064210573,0.0607729953452817,0.4473684210526316,0.663,0.7,0.625,0.65
C000095,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.438124720354148,0.438124720354148,Low,0.001015719128482,financial capacity and transaction activity support borrowing needs; positive response to previous recommendations,0.0929785425961334,0.0002204064210573,0.0607729953452817,0.4473684210526316,0.663,0.7,0.625,0.65
C000095,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.437109001225666,0.437109001225666,Low,0.0,customer profile supports premium banking services; positive response to previous recommendations,0.0929785425961334,0.0002204064210573,0.0607729953452817,0.4473684210526316,0.663,0.7,0.625,0.65
C000096,P004,Personal Loan,Loan,Lending,Core Active,Core High-Activity Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.47780268457168,0.47780268457168,Low,0.0249242556782726,financial capacity and transaction activity support borrowing needs; high transaction activity,0.1421685787125557,0.1472154216032523,0.1206171029355282,0.7763157894736842,0.602,0.7,0.0,0.65
C000096,P008,Premium Banking,Banking,Premium,Core Active,Core High-Activity Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4528784288934074,0.4528784288934074,Low,0.0005919818022394,customer profile supports premium banking services; high transaction activity,0.1421685787125557,0.1472154216032523,0.1206171029355282,0.7763157894736842,0.602,0.7,0.0,0.65
C000096,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core High-Activity Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.4522864470911679,0.4522864470911679,Low,0.0,financial capacity indicates potential for investment products; high transaction activity,0.1421685787125557,0.1472154216032523,0.1206171029355282,0.7763157894736842,0.602,0.7,0.0,0.65
C000097,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3881503653207515,0.3881503653207515,Low,0.0282745254317022,spending and transaction patterns support a rewards credit card,0.0375876354365838,0.0618227785669949,0.0286361890557584,0.3947368421052631,0.571,0.7,0.0,0.65
C000097,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3598758398890492,0.3598758398890492,Low,0.001793084107509,customer profile supports premium banking services,0.0375876354365838,0.0618227785669949,0.0286361890557584,0.3947368421052631,0.571,0.7,0.0,0.65
C000097,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3580827557815402,0.3580827557815402,Low,0.0,financial capacity indicates potential for investment products,0.0375876354365838,0.0618227785669949,0.0286361890557584,0.3947368421052631,0.571,0.7,0.0,0.65
C000098,P007,Term Insurance,Insurance,Protection,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.8236934658323463,0.8236934658323463,High,0.0,customer profile indicates potential protection needs; strong income profile; high transaction activity,0.7557467601444657,0.5476610547442744,0.6985885391698136,0.7763157894736842,0.774,1.0,0.45,0.65
C000099,P008,Premium Banking,Banking,Premium,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,1,Primary Recommendation,0.171583329218826,0.171583329218826,Low,0.0033984274403147,customer profile supports premium banking services,0.045761631612492,0.2362795256406718,0.0463350518691296,0.0394736842105263,0.284,0.25,0.1,0.3
C000099,P006,Mutual Fund Plan,Investment,Wealth,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,2,Secondary Recommendation,0.1681849017785113,0.1681849017785113,Low,0.0161736216095277,financial capacity indicates potential for investment products,0.045761631612492,0.2362795256406718,0.0463350518691296,0.0394736842105263,0.284,0.25,0.1,0.3
C000099,P007,Term Insurance,Insurance,Protection,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,3,Alternative Recommendation,0.1520112801689835,0.1520112801689835,Low,0.0,customer profile indicates potential protection needs,0.045761631612492,0.2362795256406718,0.0463350518691296,0.0394736842105263,0.284,0.25,0.1,0.3
C000100,P008,Premium Banking,Banking,Premium,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4040754416133722,0.4040754416133722,Low,0.0062156166813231,customer profile supports premium banking services; strong digital affinity,0.0988846398980242,0.0460156911208347,0.0378909575487082,0.3026315789473684,0.834,0.7,0.2,0.65
C000100,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.397859824932049,0.397859824932049,Low,0.0029642773462675,financial capacity indicates potential for investment products; strong digital affinity,0.0988846398980242,0.0460156911208347,0.0378909575487082,0.3026315789473684,0.834,0.7,0.2,0.65
